ReviewID,ProductID,ProductCategory,ProductName,ReviewText,Rating,ReviewDate,VerifiedPurchase,HelpfulVotes,CleanedText,Sentiment,SentimentScore,RatingSentiment,Month
REV002533,HOM1612,Home & Kitchen,Vacuum Cleaner,"excellent build quality, arrived quickly and works great. Five stars from me.",5,2024-10-27,Yes,0,excellent build quality arrived quickly works great five stars me,Positive,0.8316,Positive,2024-10
REV000419,BOO1081,Books,Sci-Fi Trilogy,acceptable quality for casual use. We'll see how it holds up.,3,2023-10-03,Yes,0,acceptable quality casual use ll see how holds up,Positive,0.4767,Neutral,2023-10
REV003743,CLO1313,Clothing,Cotton T-Shirt,works flawlessly and looks even better in person.,5,2023-03-16,Yes,0,works flawlessly looks even better person,Positive,0.5719,Positive,2023-03
REV000268,ELE1868,Electronics,Smartwatch,"very satisfied, the quality exceeded what I paid for.",5,2024-10-08,Yes,1,satisfied quality exceeded what paid,Positive,0.4754,Positive,2024-10
REV002881,CLO1949,Clothing,Yoga Pants,"amazing value for the price, very happy with this purchase. Fast shipping too!",5,2023-10-02,Yes,0,amazing value price happy purchase fast shipping too,Positive,0.8881,Positive,2023-10
REV002749,SPO1561,Sports & Outdoors,Camping Tent,"not as advertised, very frustrating purchase.",2,2024-07-19,Yes,3,advertised frustrating purchase,Negative,-0.4927,Negative,2024-07
REV003064,HOM1353,Home & Kitchen,Blender,"superb product, will definitely buy again. My whole family loves it.",5,2023-12-25,Yes,1,superb product definitely buy again whole family loves,Positive,0.8885,Positive,2023-12
REV003640,ELE1306,Electronics,Wireless Earbuds,"reasonable quality, similar to other products in this range. Still testing it out.",3,2023-12-21,Yes,2,reasonable quality similar other products range still testing out,Neutral,0.0,Neutral,2023-12
REV002321,ELE1028,Electronics,Power Bank,"amazing value for the price, very happy with this purchase. My whole family loves it.",5,2023-03-14,No,7,amazing value price happy purchase whole family loves,Positive,0.9312,Positive,2023-03
REV001992,BEA1822,Beauty,Hair Dryer,"outstanding performance, worth every penny. My whole family loves it.",4,2023-02-25,Yes,5,outstanding performance worth every penny whole family loves,Positive,0.8625,Positive,2023-02
REV002202,BOO1873,Books,Cookbook,"it's okay, does the job but nothing special.",3,2023-12-31,Yes,0,okay job nothing special,Negative,-0.3479,Neutral,2023-12
REV003901,BOO1527,Books,Sci-Fi Trilogy,"excellent build quality, arrived quickly and works great. Five stars from me.",5,2024-05-15,Yes,8,excellent build quality arrived quickly works great five stars me,Positive,0.8316,Positive,2024-05
REV003360,BEA1543,Beauty,Shampoo,acceptable quality for casual use. Still testing it out.,3,2023-06-19,Yes,2,acceptable quality casual use still testing out,Positive,0.4767,Neutral,2023-06
REV003095,ELE1726,Electronics,Bluetooth Speaker,"absolutely love this product, exceeded my expectations. My whole family loves it.",5,2024-08-19,Yes,5,absolutely love product exceeded expectations whole family loves,Positive,0.8479,Positive,2024-08
REV001702,SPO1374,Sports & Outdoors,Hiking Backpack,"very satisfied, the quality exceeded what I paid for. Would buy again.",4,2024-01-13,Yes,2,satisfied quality exceeded what paid buy again,Positive,0.4754,Positive,2024-01
REV003727,CLO1203,Clothing,Denim Jeans,"does what it says, no major complaints.",3,2023-03-25,No,1,what says major complaints,Positive,0.0903,Neutral,2023-03
REV001801,BEA1473,Beauty,Sunscreen SPF50,"excellent build quality, arrived quickly and works great. Five stars from me.",5,2024-07-03,Yes,1,excellent build quality arrived quickly works great five stars me,Positive,0.8316,Positive,2024-07
REV000747,SPO1781,Sports & Outdoors,Resistance Bands,"decent for the price, but not amazing.",3,2023-01-24,Yes,3,decent price amazing,Negative,-0.6259,Neutral,2023-01
REV001299,CLO1718,Clothing,Cotton T-Shirt,"worst purchase I've made this year, do not recommend. Very frustrating.",1,2023-03-02,Yes,1,worst purchase ve made year recommend frustrating,Negative,-0.5555,Negative,2023-03
REV001680,CLO1816,Clothing,Cotton T-Shirt,"this is fantastic, exactly what I needed. Fast shipping too!",5,2023-08-07,No,1,fantastic exactly what needed fast shipping too,Positive,0.5983,Positive,2023-08
REV001958,BOO1187,Books,Self-Help Guide,perfect fit and great customer service too. Fast shipping too!,5,2023-09-07,No,0,perfect fit great customer service too fast shipping too,Positive,0.8908,Positive,2023-09
REV001566,SPO1700,Sports & Outdoors,Resistance Bands,"superb product, will definitely buy again. Would buy again.",5,2024-04-14,Yes,0,superb product definitely buy again buy again,Positive,0.7783,Positive,2024-04
REV000102,HOM1658,Home & Kitchen,Air Fryer,"very satisfied, the quality exceeded what I paid for. My whole family loves it.",5,2023-05-16,Yes,0,satisfied quality exceeded what paid whole family loves,Positive,0.7778,Positive,2023-05
REV002632,ELE1937,Electronics,Wireless Earbuds,"outstanding performance, worth every penny. Five stars from me.",5,2023-06-23,Yes,0,outstanding performance worth every penny five stars me,Positive,0.7096,Positive,2023-06
REV001842,CLO1060,Clothing,Cotton T-Shirt,"broke within a week, waste of money.",2,2024-06-13,Yes,0,broke within week waste money,Negative,-0.6808,Negative,2024-06
REV003517,BEA1545,Beauty,Sunscreen SPF50,"reasonable quality, similar to other products in this range. Might update this review later.",3,2024-09-05,Yes,0,reasonable quality similar other products range might update review later,Neutral,0.0,Neutral,2024-09
REV000773,ELE1051,Electronics,Laptop Stand,cheaply made and feels flimsy. Very frustrating.,2,2024-08-11,Yes,0,cheaply made feels flimsy frustrating,Negative,-0.4927,Negative,2024-08
REV002505,BOO1506,Books,Business Book,"very disappointed, stopped working after a few days. Would not recommend to anyone.",2,2023-02-06,No,2,disappointed stopped working after few days recommend anyone,Negative,-0.7705,Negative,2023-02
REV003027,ELE1953,Electronics,Smartwatch,"absolutely love this product, exceeded my expectations. Five stars from me.",5,2024-08-25,Yes,2,absolutely love product exceeded expectations five stars me,Positive,0.6697,Positive,2024-08
REV000968,BEA1613,Beauty,Hair Dryer,"very satisfied, the quality exceeded what I paid for. Fast shipping too!",5,2024-03-26,Yes,3,satisfied quality exceeded what paid fast shipping too,Positive,0.5244,Positive,2024-03
REV001824,BEA1196,Beauty,Sunscreen SPF50,"does what it says, no major complaints.",3,2024-05-04,Yes,0,what says major complaints,Positive,0.0903,Neutral,2024-05
REV002165,BEA1963,Beauty,Shampoo,"gets the job done, nothing more nothing less. We'll see how it holds up.",3,2023-10-25,No,0,gets job done nothing more nothing less ll see how holds up,Neutral,0.0,Neutral,2023-10
REV002135,SPO1627,Sports & Outdoors,Resistance Bands,"absolutely love this product, exceeded my expectations. Would buy again.",4,2024-07-26,Yes,2,absolutely love product exceeded expectations buy again,Positive,0.6697,Positive,2024-07
REV002413,SPO1949,Sports & Outdoors,Camping Tent,"broke within a week, waste of money. Very frustrating.",2,2023-05-01,Yes,4,broke within week waste money frustrating,Negative,-0.8313,Negative,2023-05
REV000897,HOM1933,Home & Kitchen,Air Fryer,"great quality and works perfectly, highly recommend.",5,2023-11-08,Yes,1,great quality works perfectly highly recommend,Positive,0.902,Positive,2023-11
REV002591,SPO1580,Sports & Outdoors,Hiking Backpack,"superb product, will definitely buy again. Fast shipping too!",5,2023-01-21,Yes,1,superb product definitely buy again fast shipping too,Positive,0.7959,Positive,2023-01
REV000874,SPO1123,Sports & Outdoors,Hiking Backpack,"it's okay, does the job but nothing special. We'll see how it holds up.",3,2023-08-23,No,0,okay job nothing special ll see how holds up,Negative,-0.3479,Neutral,2023-08
REV001057,CLO1310,Clothing,Denim Jeans,"excellent build quality, arrived quickly and works great. Five stars from me.",4,2023-09-24,Yes,2,excellent build quality arrived quickly works great five stars me,Positive,0.8316,Positive,2023-09
REV002198,BEA1352,Beauty,Face Moisturizer,"amazing value for the price, very happy with this purchase. My whole family loves it.",5,2023-06-01,Yes,11,amazing value price happy purchase whole family loves,Positive,0.9312,Positive,2023-06
REV003625,BEA1264,Beauty,Lip Balm Set,works flawlessly and looks even better in person. Fast shipping too!,5,2023-02-13,Yes,3,works flawlessly looks even better person fast shipping too,Positive,0.6114,Positive,2023-02
REV003490,BEA1581,Beauty,Lip Balm Set,"not as advertised, very frustrating purchase. Asked for a refund.",2,2023-04-13,Yes,1,advertised frustrating purchase asked refund,Negative,-0.4927,Negative,2023-04
REV003087,BOO1318,Books,Self-Help Guide,"regret buying this, quality is really bad. Asked for a refund.",2,2023-04-09,Yes,3,regret buying quality bad asked refund,Negative,-0.7645,Negative,2023-04
REV000585,BOO1091,Books,Business Book,"superb product, will definitely buy again. Would buy again.",5,2023-10-07,Yes,3,superb product definitely buy again buy again,Positive,0.7783,Positive,2023-10
REV003259,ELE1577,Electronics,Bluetooth Speaker,"average product, met basic expectations.",3,2023-05-08,Yes,0,average product met basic expectations,Neutral,0.0,Neutral,2023-05
REV003497,ELE1284,Electronics,Wireless Earbuds,"great quality and works perfectly, highly recommend. My whole family loves it.",5,2024-02-22,Yes,0,great quality works perfectly highly recommend whole family loves,Positive,0.9412,Positive,2024-02
REV002757,HOM1025,Home & Kitchen,Vacuum Cleaner,"very satisfied, the quality exceeded what I paid for. Would buy again.",4,2024-01-01,Yes,0,satisfied quality exceeded what paid buy again,Positive,0.4754,Positive,2024-01
REV003808,BOO1168,Books,Cookbook,perfect fit and great customer service too. My whole family loves it.,5,2024-05-24,No,3,perfect fit great customer service too whole family loves,Positive,0.9325,Positive,2024-05
REV003045,SPO1919,Sports & Outdoors,Water Bottle,"great quality and works perfectly, highly recommend. My whole family loves it.",5,2023-11-03,Yes,3,great quality works perfectly highly recommend whole family loves,Positive,0.9412,Positive,2023-11
REV001207,SPO1183,Sports & Outdoors,Yoga Mat,perfect fit and great customer service too. Would buy again.,5,2023-08-02,Yes,0,perfect fit great customer service too buy again,Positive,0.8834,Positive,2023-08
REV001107,BOO1099,Books,Sci-Fi Trilogy,"outstanding performance, worth every penny. Would buy again.",4,2024-05-22,Yes,0,outstanding performance worth every penny buy again,Positive,0.7096,Positive,2024-05
REV002824,BOO1119,Books,Business Book,"does not match the description, quite misleading. Wish I'd read reviews first.",2,2023-02-04,Yes,0,match description quite misleading wish read reviews first,Neutral,-0.0038,Negative,2023-02
REV003383,SPO1296,Sports & Outdoors,Hiking Backpack,"this is fantastic, exactly what I needed. Fast shipping too!",5,2024-11-07,Yes,0,fantastic exactly what needed fast shipping too,Positive,0.5983,Positive,2024-11
REV003981,BEA1066,Beauty,Lip Balm Set,"gets the job done, nothing more nothing less. Still testing it out.",3,2024-03-17,No,0,gets job done nothing more nothing less still testing out,Neutral,0.0,Neutral,2024-03
REV003051,ELE1733,Electronics,Laptop Stand,"reasonable quality, similar to other products in this range. We'll see how it holds up.   <br>  ",3,2024-12-13,Yes,1,reasonable quality similar other products range ll see how holds up,Neutral,0.0,Neutral,2024-12
REV002148,HOM1793,Home & Kitchen,Blender,"superb product, will definitely buy again. My whole family loves it.",4,2023-06-04,Yes,1,superb product definitely buy again whole family loves,Positive,0.8885,Positive,2023-06
REV002882,BOO1317,Books,Cookbook,"very disappointed, stopped working after a few days. Would not recommend to anyone.",1,2023-10-03,No,1,disappointed stopped working after few days recommend anyone,Negative,-0.7705,Negative,2023-10
REV003009,SPO1509,Sports & Outdoors,Yoga Mat,"it's okay, does the job but nothing special. We'll see how it holds up.",3,2023-10-06,Yes,0,okay job nothing special ll see how holds up,Negative,-0.3479,Neutral,2023-10
REV001952,CLO1827,Clothing,Yoga Pants,"worst purchase I've made this year, do not recommend. Very frustrating.",1,2024-05-10,Yes,5,worst purchase ve made year recommend frustrating,Negative,-0.5555,Negative,2024-05
REV003483,ELE1803,Electronics,Wireless Earbuds,"does not match the description, quite misleading. Asked for a refund.",1,2024-05-01,Yes,1,match description quite misleading asked refund,Negative,-0.4576,Negative,2024-05
REV002440,BOO1027,Books,Self-Help Guide,"worst purchase I've made this year, do not recommend. Would not recommend to anyone.",2,2024-12-18,Yes,0,worst purchase ve made year recommend recommend anyone,Negative,-0.8085,Negative,2024-12
REV003769,BOO1915,Books,Sci-Fi Trilogy,"average product, met basic expectations. Might update this review later.",3,2023-07-10,Yes,0,average product met basic expectations might update review later,Neutral,0.0,Neutral,2023-07
REV000686,ELE1129,Electronics,Bluetooth Speaker,"worst purchase I've made this year, do not recommend. Would not recommend to anyone.",1,2023-10-24,Yes,1,worst purchase ve made year recommend recommend anyone,Negative,-0.8085,Negative,2023-10
REV002392,HOM1623,Home & Kitchen,Blender,cheaply made and feels flimsy.,2,2023-10-12,Yes,0,cheaply made feels flimsy,Neutral,0.0,Negative,2023-10
REV002602,BEA1232,Beauty,Hair Dryer,"excellent build quality, arrived quickly and works great. Five stars from me.",5,2024-04-13,Yes,7,excellent build quality arrived quickly works great five stars me,Positive,0.8316,Positive,2024-04
REV000432,BEA1996,Beauty,Shampoo,works flawlessly and looks even better in person. Would buy again.,4,2024-03-12,Yes,0,works flawlessly looks even better person buy again,Positive,0.5719,Positive,2024-03
REV001743,HOM1341,Home & Kitchen,Blender,"decent for the price, but not amazing. Might update this review later.",3,2023-02-10,Yes,1,decent price amazing might update review later,Negative,-0.6259,Neutral,2023-02
